,TIME,POSICAO,NOME,PONTUACAO,RODADA,G,A,FT,FD,FF,FS,SG,DS,DE,DP,PS,PP,PC,PI,I,GC,GS,FC,CV,CA,ADVERSARIO,CASA,FORA
1469,Athlético-PR,Atacante,Julimar,2.1,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Palmeiras,0,1
1470,Fluminense,Meia,Terans,0.5,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,São Paulo,0,1
1471,Cruzeiro,Goleiro,Anderson,10.0,6,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,Atlético-GO,0,1
1472,Vitória,Meia,Luan Vinícius,-0.6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Vasco,0,1
1473,Athlético-PR,Atacante,Canobbio,0.4,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Palmeiras,0,1
1474,Bragantino,Meia,Eric Ramires,1.2,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Bahia,0,1
1475,Athlético-PR,Zagueiro,Kaíque Rocha,5.9,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,Palmeiras,0,1
1476,Bragantino,Meia,Jadsom Silva,1.9,6,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,Bahia,0,1
1477,Cruzeiro,Atacante,Gabriel Veron,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Atlético-GO,0,1
1478,Palmeiras,Meia,Gabriel Menino,2.0,6,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,3,0,0,Athlético-PR,1,0
1479,Vitória,Goleiro,Lucas Arcanjo,4.0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,Vasco,0,1
1480,Vasco,Zagueiro,João Victor,4.8,6,0,0,0,0,1,2,0,3,0,0,0,0,0,0,0,0,0,2,0,0,Vitória,1,0
1481,Atlético-GO,Zagueiro,Adriano Martins,1.2,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Cruzeiro,1,0
1482,Vitória,Meia,Dudu,2.7,6,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,3,0,1,Vasco,0,1
1483,Fortaleza,Atacante,Moisés,0.8,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Botafogo,1,0
1484,Fortaleza,Técnico,Juan Vojvoda,3.94,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Botafogo,1,0
1485,Athlético-PR,Lateral,Leo Godoy,3.1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,Palmeiras,0,1
1486,Cruzeiro,Zagueiro,João Marcelo,11.2,6,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Atlético-GO,0,1
1487,Athlético-PR,Goleiro,Bento,15.0,6,0,0,0,0,0,0,1,0,4,1,0,0,1,0,0,0,0,0,0,0,Palmeiras,0,1
1488,Bahia,Zagueiro,Gabriel Xavier,10.3,6,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,Bragantino,1,0
1489,Fortaleza,Atacante,Lucero,0.6,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Botafogo,1,0
1490,Vasco,Lateral,Lucas Piton,5.7,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,Vitória,1,0
1491,Vitória,Técnico,Thiago Carpini,3.13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vasco,0,1
1492,Bahia,Meia,Caio Alexandre,2.9,6,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Bragantino,1,0
1493,Bragantino,Zagueiro,Eduardo Santos,1.5,6,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Bahia,0,1
1494,São Paulo,Meia,Rodrigo Nestor,2.7,6,0,0,0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,Fluminense,1,0
1495,São Paulo,Lateral,Welington,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fluminense,1,0
1496,São Paulo,Lateral,Patryck,3.6,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,Fluminense,1,0
1497,São Paulo,Atacante,Juan,7.2,6,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Fluminense,1,0
1498,Athlético-PR,Lateral,Fernando,5.6,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,Palmeiras,0,1
1499,Bahia,Lateral,Luciano Juba,6.2,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Bragantino,1,0
1500,Palmeiras,Meia,Richard Ríos,2.9,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Athlético-PR,1,0
1501,Botafogo,Atacante,Jeffinho,4.6,6,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Fortaleza,0,1
1502,Athlético-PR,Meia,Zé Vitor,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Palmeiras,0,1
1503,Vasco,Meia,Praxedes,-0.5,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Vitória,1,0
1504,São Paulo,Meia,Bobadilla,11.8,6,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,Fluminense,1,0
1505,Corinthians,Lateral,Hugo,1.4,6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Flamengo,0,1
1506,Atlético-GO,Atacante,Gabriel Barros,3.5,6,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,2,0,0,Cruzeiro,1,0
